Iteration,Threads,Size,Buckets,Gen_Time,Split_Time,Sort_Time,Write_Time,Total_Time
3,40,1000000000,10000000,0.159426,10.832006,2.105687,0.369773,16.139903
4,40,1000000000,10000000,0.155551,10.666587,2.107094,0.383833,15.988201
5,40,1000000000,10000000,0.155376,10.865695,2.117516,0.362394,16.174763
6,40,1000000000,10000000,0.154846,10.706197,2.108249,0.376889,16.027606
7,40,1000000000,10000000,0.155735,10.544339,2.106877,0.402439,15.884305
8,40,1000000000,10000000,0.155348,10.211511,2.106332,0.311790,15.464279
9,40,1000000000,10000000,0.156720,10.774669,2.124707,0.344564,16.078615
10,40,1000000000,10000000,0.156526,10.910902,2.138042,0.352656,16.233150
1,42,1000000000,10000000,0.149594,10.580785,2.011360,0.359866,15.778836
2,42,1000000000,10000000,0.149907,10.766316,2.008574,0.334822,15.935149
3,42,1000000000,10000000,0.149894,10.726199,2.010199,0.391877,15.950486
4,42,1000000000,10000000,0.150753,10.612121,2.020226,0.309177,15.767939
5,42,1000000000,10000000,0.150212,10.451465,2.011696,0.345629,15.633971
6,42,1000000000,10000000,0.151620,10.430148,2.010558,0.328486,15.594241
7,42,1000000000,10000000,0.149844,10.520662,2.010527,0.388334,15.745305
8,42,1000000000,10000000,0.149966,10.578535,2.025440,0.344310,15.777493
9,42,1000000000,10000000,0.149996,10.295212,2.022533,0.392984,15.538515
10,42,1000000000,10000000,0.150610,10.603447,2.031153,0.316186,15.777178
1,44,1000000000,10000000,0.145519,10.363238,1.917666,0.317705,15.421437
2,44,1000000000,10000000,0.145590,10.326035,1.923303,0.385642,15.456036
3,44,1000000000,10000000,0.145983,10.353890,1.924733,0.309471,15.405015
4,44,1000000000,10000000,0.144084,10.325997,1.926757,0.378336,15.452094
5,44,1000000000,10000000,0.144549,10.441860,1.939669,0.367730,15.576943
6,44,1000000000,10000000,0.145233,10.443735,1.922871,0.359784,15.547021
7,44,1000000000,10000000,0.143128,10.601800,1.915884,0.313617,15.654981
8,44,1000000000,10000000,0.144503,10.636611,1.923040,0.376131,15.754161
9,44,1000000000,10000000,0.144427,10.336190,1.958740,0.357202,15.474854
10,44,1000000000,10000000,0.145227,10.508733,1.959268,0.334170,15.620197
1,46,1000000000,10000000,0.140640,10.271436,1.869426,0.371077,15.330730
2,46,1000000000,10000000,0.144178,9.985023,1.855767,0.383007,15.044803
3,46,1000000000,10000000,0.142263,10.412282,1.848305,0.382848,15.459705
4,46,1000000000,10000000,0.141052,10.354431,1.850523,0.341357,15.373970
5,46,1000000000,10000000,0.144190,10.027835,1.874233,0.328835,15.055342
6,46,1000000000,10000000,0.139792,10.396690,1.851920,0.376942,15.440101
7,46,1000000000,10000000,0.144134,10.453462,1.834792,0.383153,15.492139
8,46,1000000000,10000000,0.140510,10.523232,1.847674,0.371923,15.558322
9,46,1000000000,10000000,0.139842,10.338409,1.873687,0.376721,15.407688
10,46,1000000000,10000000,0.144214,10.381166,1.895141,0.354990,15.450086
1,48,1000000000,10000000,0.139173,10.310968,1.759258,0.324322,15.211290
2,48,1000000000,10000000,0.138699,10.416813,1.796035,0.337903,15.366755
3,48,1000000000,10000000,0.140033,10.442188,1.778919,0.348804,15.384056
4,48,1000000000,10000000,0.137212,10.352931,1.790762,0.326700,15.284222
5,48,1000000000,10000000,0.138204,10.471985,1.807182,0.331325,15.424324
6,48,1000000000,10000000,0.137243,10.336244,1.812963,0.358762,15.319407
7,48,1000000000,10000000,0.242427,10.507650,1.770465,0.374938,15.596242
8,48,1000000000,10000000,0.138056,10.302882,1.771655,0.316221,15.203602
9,48,1000000000,10000000,0.142906,10.432191,1.830259,0.320943,15.403654
10,48,1000000000,10000000,0.141005,10.468462,1.930895,0.349882,15.565467
